URL,Title,Technical Value
https://myaccount.google.com/accounts/SetOSID?authuser=0&continue=https%3A%2F%2Fmyaccount.google.com%2Fsecurity%2Fsigninoptions%2Frecovery-options-collection%3Futm_source%3DWeb%26utm_medium%3DWeb%26utm_campaign%3Dinterstitial%26oev%3Dlytf%253D7%2526wvtx%253D2%2526trs%253Dli%2526stel%253D1%26authuser%3D0%26hl%3Den-GB%26continue%3Dhttps%253A%252F%252Faccounts.google.com%252FServiceLogin%253Fcontinue%253Dhttps%25253A%25252F%25252Faccounts.google.com%25252Fsignin%25252Fchrome%25252Fsync%25252Ffinish%25253Fcontinue%25253Dhttps%2525253A%2525252F%2525252Fwww.google.com%2525252F%252526est%25253DAJmqplZe-702V-ATYi3ns32xzmHTVTA_XrO1E362bXMmPVsA_hEZ_2v1r_vVzgPgzQXd4ETgidd3IsCCW9uCbBY%2526hl%253Den-GB%2526authuser%253D0%2526passive%253Dtrue%2526sarp%253D1%2526aodrpl%253D1%2526checkedDomains%253Dyoutube%2526checkConnection%253Dyoutube%25253A463%25253A1%2526pstMsg%253D1%26rapt%3DAEjHL4PQo5wkclyyX-nbsFvOLT-67Jb9sZBcmlqP132Rj_42VEADasveU4M2X6bnHkIw7Ip0irCLehqExryscuDkwEwmA_tlDg%26pli%3D1&osidt=ALWU2cvaDtWeObdCSY1A1bgKY4hiXqLRI2wXuvQHVkEXszdxj8_jITfaZUxv-cdQg2Hy7_th0WUvlpj1vWXbhxkRDFkdN3kdXowK7Z2CoXDhz0rhQ0ZQkUZCqYxgjTcUvaPFuCJsrHpE,Account Recovery Options,0
https://myaccount.google.com/security/signinoptions/recovery-options-collection?utm_source=Web&utm_medium=Web&utm_campaign=interstitial&oev=lytf%3D7%26wvtx%3D2%26trs%3Dli%26stel%3D1&authuser=0&hl=en-GB&continue=https://accounts.google.com/ServiceLogin?continue%3Dhttps%253A%252F%252Faccounts.google.com%252Fsignin%252Fchrome%252Fsync%252Ffinish%253Fcontinue%253Dhttps%25253A%25252F%25252Fwww.google.com%25252F%2526est%253DAJmqplZe-702V-ATYi3ns32xzmHTVTA_XrO1E362bXMmPVsA_hEZ_2v1r_vVzgPgzQXd4ETgidd3IsCCW9uCbBY%26hl%3Den-GB%26authuser%3D0%26passive%3Dtrue%26sarp%3D1%26aodrpl%3D1%26checkedDomains%3Dyoutube%26checkConnection%3Dyoutube%253A463%253A1%26pstMsg%3D1&rapt=AEjHL4PQo5wkclyyX-nbsFvOLT-67Jb9sZBcmlqP132Rj_42VEADasveU4M2X6bnHkIw7Ip0irCLehqExryscuDkwEwmA_tlDg&pli=1,Account Recovery Options,0
https://myaccount.google.com/signinoptions/recovery-options-collection?utm_source=Web&utm_medium=Web&utm_campaign=interstitial&oev=lytf%3D7%26wvtx%3D2%26trs%3Dli%26stel%3D1&authuser=0&hl=en-GB&continue=https://accounts.google.com/ServiceLogin?continue%3Dhttps%253A%252F%252Faccounts.google.com%252Fsignin%252Fchrome%252Fsync%252Ffinish%253Fcontinue%253Dhttps%25253A%25252F%25252Fwww.google.com%25252F%2526est%253DAJmqplZe-702V-ATYi3ns32xzmHTVTA_XrO1E362bXMmPVsA_hEZ_2v1r_vVzgPgzQXd4ETgidd3IsCCW9uCbBY%26hl%3Den-GB%26authuser%3D0%26passive%3Dtrue%26sarp%3D1%26aodrpl%3D1%26checkedDomains%3Dyoutube%26checkConnection%3Dyoutube%253A463%253A1%26pstMsg%3D1&rapt=AEjHL4PQo5wkclyyX-nbsFvOLT-67Jb9sZBcmlqP132Rj_42VEADasveU4M2X6bnHkIw7Ip0irCLehqExryscuDkwEwmA_tlDg&pli=1,Account Recovery Options,0
https://myaccount.google.com/signinoptions/recovery-options-collection?utm_source=Web&utm_medium=Web&utm_campaign=interstitial&oev=lytf%3D7%26wvtx%3D2%26trs%3Dli%26stel%3D1&hl=en-GB&continue=https://accounts.google.com/ServiceLogin?continue%3Dhttps%253A%252F%252Faccounts.google.com%252Fsignin%252Fchrome%252Fsync%252Ffinish%253Fcontinue%253Dhttps%25253A%25252F%25252Fwww.google.com%25252F%2526est%253DAJmqplZe-702V-ATYi3ns32xzmHTVTA_XrO1E362bXMmPVsA_hEZ_2v1r_vVzgPgzQXd4ETgidd3IsCCW9uCbBY%26hl%3Den-GB%26authuser%3D0%26passive%3Dtrue%26sarp%3D1%26aodrpl%3D1%26checkedDomains%3Dyoutube%26checkConnection%3Dyoutube%253A463%253A1%26pstMsg%3D1&rapt=AEjHL4PQo5wkclyyX-nbsFvOLT-67Jb9sZBcmlqP132Rj_42VEADasveU4M2X6bnHkIw7Ip0irCLehqExryscuDkwEwmA_tlDg&pli=1,Account Recovery Options,0
https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Fchrome%2Fsync%2Ffinish%3Fcontinue%3Dhttps%253A%252F%252Fwww.google.com%252F%26est%3DAJmqplZe-702V-ATYi3ns32xzmHTVTA_XrO1E362bXMmPVsA_hEZ_2v1r_vVzgPgzQXd4ETgidd3IsCCW9uCbBY&hl=en-GB&authuser=0&passive=true&sarp=1&aodrpl=1&checkedDomains=youtube&checkConnection=youtube%3A463%3A1&pstMsg=1,Google Accounts,0
https://web.whatsapp.com/,WhatsApp,0
https://xsite.singaporetech.edu.sg/d2l/loginh/,xSiTe - Learning Management System (LMS) of Singapore Institute of Technology,0
https://mail.google.com/mail/?pli=1#,Inbox (19) - joel.chan.92@gmail.com - Gmail,0
http://kshowonline.net/,,0
https://www.gv.com.sg/,Golden Village - New movies in Singapore,0
https://docs.google.com/document/u/0/?usp=direct_url,Google Docs,0
https://translate.google.com/,Google Translate,0
https://ragnamobileguide.com/elements-guide-ragnarok-mobile-eternal-love/,Elements Guide in Ragnarok M: Eternal Love — Ragnarok Mobile: Eternal Love Guides,0
https://facebook.com/,Jeremy messaged you,0
https://www.youtube.com/,(5) YouTube,0
http://google.com/,Google,0
https://mail.google.com/mail/u/0/?pli=1#,Inbox (19) - joel.chan.92@gmail.com - Gmail,0
http://192.168.1.1/,Linksys Smart Wi-Fi,0
http://maps.google.com/maps,Google Maps,0
http://docs.google.com/,Google Docs,0
https://mail.google.com/mail/u/0/,Inbox (32) - joel.chan.92@gmail.com - Gmail,0
https://www.facebook.com/,Jeremy messaged you,0
http://maps.google.com/,Google Maps,0
https://m.facebook.com/,Facebook – log in or sign up,0
http://kshowonline.com/category/2/running-man,CATEGORY: Running Man || KShowOnline.com,0
https://mail.google.com/mail/u/0/#,Inbox (19) - joel.chan.92@gmail.com - Gmail,0
http://www.google.com/,Google,0
https://docs.google.com/,Google Docs,0
https://9gag.com/,9GAG: Go Fun The World,0
http://9gag.com/,9GAG: Go Fun The World,0
http://roguard.net/,Home - ROGuard - Ragnarok M: Eternal Love Database,0
http://www.roguard.net/,Home - ROGuard - Ragnarok M: Eternal Love Database,0
https://www.roguard.net/,Home - ROGuard - Ragnarok M: Eternal Love Database,0
https://drive.google.com/drive/my-drive,My Drive - Google Drive,0
https://www.google.com/,Google,0
https://m.youtube.com/,Home - YouTube,0
http://kshowonline.com/,KShowOnline.com,0
http://www6.kshowonline.net/?s_token=1567172945.0024735962&kw=video&term=Standard%20Server%20Colocation&term=HD%20Server%20Colocation&term=4K%20Server%20Colocation&backfill=0&tdfs=1,,0
https://www.google.com/maps,Google Maps,0
https://selfservice.singaporetech.edu.sg/showLogin.cc,ManageEngine - ADSelfService Plus,0
https://learningcatalytics.com/class_sessions,Join Session,0
https://getbootstrap.com/docs/3.3/components/,Components · Bootstrap,0
https://sitsingaporetechedu.sharepoint.com/sites/students/,Home,0
chrome-extension://cfhdojbkjhnklbpkdaibdccddilifddb/first-run.html,Installation Successful!,0
https://getadblock.com/installed/?u=9phjgq4w51862612&lg=en-US&dc=false,AdBlock is now installed!,0
https://www.google.com/search?q=microsoft+visual+c%2B%2B+2013+redistributable+package&rlz=1C1SQJL_enSG864&oq=microsoft+visual+c%2B%2B+2013+redistributable+package&aqs=chrome..69i57j0l5.20077j0j8&sourceid=chrome&ie=UTF-8,microsoft visual c++ 2013 redistributable package - Google Search,0
https://www.microsoft.com/en-sg/download/details.aspx?id=40784,Download Visual C++ Redistributable Packages for Visual Studio 2013 from Official Microsoft Download Center,0
https://www.google.com/search?rlz=1C1SQJL_enSG864&ei=I-hrXeKzHbLEz7sPqqad6Ao&q=microsoft+visual+c%2B%2B+2017+redistributable+package&oq=microsoft+visual+c%2B%2B+2017+redistributable+package&gs_l=psy-ab.3..0i7i30l3j0j0i20i263j0l5.8974.8974..9124...0.2..0.47.47.1......0....1..gws-wiz.......0i71.tH55Q3Zwk_U&ved=0ahUKEwii0Z23_K_kAhUy4nMBHSpTB60Q4dUDCAo&uact=5,microsoft visual c++ 2017 redistributable package - Google Search,0
https://support.microsoft.com/en-sg/help/2977003/the-latest-supported-visual-c-downloads,The latest supported Visual C++ downloads,0
https://sitsingaporetechedu.sharepoint.com/sites/Students/_layouts/15/Authenticate.aspx?Source=%2Fsites%2Fstudents%2F,Home,0
https://sitsingaporetechedu.sharepoint.com/_forms/default.aspx?ReturnUrl=%2fsites%2fStudents%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252Fsites%252Fstudents%252F&Source=cookie,Working...,0
https://login.windows.net/64991f7f-44d6-4d8c-9cd4-7862e8cb94c6/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&protectedtoken=true&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=C842827C1A781D26A3259DFE1E0246710D09DBB318AF9D97%2DE992F885180B65C83AF69FE6556F9EB67B903D4F368C61BBB4F29F1B7151F72B&redirect%5Furi=https%3A%2F%2Fsitsingaporetechedu%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&domain%5Fhint=singaporetech%2Eedu%2Esg&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=13fbff9e%2D500b%2D0000%2D2d1d%2D57063b5c336a,Sign In,0
https://login.microsoftonline.com/64991f7f-44d6-4d8c-9cd4-7862e8cb94c6/oauth2/authorize?client_id=00000003-0000-0ff1-ce00-000000000000&response_mode=form_post&protectedtoken=true&response_type=code%20id_token&resource=00000003-0000-0ff1-ce00-000000000000&scope=openid&nonce=C842827C1A781D26A3259DFE1E0246710D09DBB318AF9D97-E992F885180B65C83AF69FE6556F9EB67B903D4F368C61BBB4F29F1B7151F72B&redirect_uri=https:%2F%2Fsitsingaporetechedu.sharepoint.com%2F_forms%2Fdefault.aspx&domain_hint=singaporetech.edu.sg&wsucxt=1&cobrandid=11bd8083-87e0-41b5-bb78-0bc43c8a8e8a&client-request-id=13fbff9e-500b-0000-2d1d-57063b5c336a,Sign In,0
https://fs.singaporetech.edu.sg/adfs/ls/?client-request-id=13fbff9e-500b-0000-2d1d-57063b5c336a&username=&wa=wsignin1.0&wtrealm=urn%3afederation%3aMicrosoftOnline&wctx=estsredirect%3d2%26estsrequest%3drQIIAaVRPWsUQQDdub2sySkYYgobIUUqYW9nZmdnZ1YUdvYjYiKehSgiHne7s7eb5G739gPlfoFlOsHCwvIawUoECy1DitjmFwQrsRIsNKeNdoKPx-MVr3i8d1VFXeRswt8w9YXqMEmQHsmF-wPlWmf15Y_vl873FEW_cl-79sjcfQHWq2wyGhR5KWsZpV0ZN91qNAc30rouKscwqqz-K_ErkA5KWeTZpO5G-djoJ3k5roxYJoNmv-4OquLpWwCOATgFYN6aeoxghm0PuTZDPqauiS3uhwEKICbURtCH3BfCRMwNuc9tPeAch4xZiEFBLY-Zbkh5GFDLoiEPBLUFh6ZPQpMyjyIhBAkxD5GwkYVCG4uT1sU7blOneCF5mc3k19bKomO_yKt6rv7TWm_UTUo4R4md6ITEVCcxi3QexUS3GcWSRUNOInqoankhJ1l83Aaf2xeg6iwvd1aVy8qG8q0NXi2dbf7pY7_5UD923z_3jl6PHyiHS4a7fbMnTbk_LYbpzr3erebu7t7syfbQMrK9ONrCUxMlo5mobm8F120HHWjgQNNONfBFA8_OKe9W_vOdk846hojr8IxoA1kO4Y4JH_4E0,Working...,0
https://login.microsoftonline.com/login.srf,Sign in to your account,0
https://login.microsoftonline.com/kmsi,Working...,0
https://sitsingaporetechedu.sharepoint.com/_forms/default.aspx,Home,0
https://sitsingaporetechedu.sharepoint.com/sites/Students/Pages/GlobalProtect.aspx,GlobalProtect VPN download,0
https://www.google.com/search?q=teracopy+download&rlz=1C1SQJL_enSG864SG864&oq=teracopy+download&aqs=chrome.0.0l6.3995j0j7&sourceid=chrome&ie=UTF-8,teracopy download - Google Search,0
https://teracopy.en.softonic.com/download,Download Teracopy - latest version,0
https://en.softonic.com/download/teracopy/windows/post-download?ext=1,Download Teracopy 3.26 - latest version,0
https://mail.google.com/accounts/SetOSID?authuser=0&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F%3Fpli%3D1&osidt=ALWU2cspN9Nsdw7Nvb2vSPSUrveEnQ-lWPm-WPQsqLnv5SR5vfXujjPfJOpM_nUQR95_8PXv2GObfbh1H0bIHUSbtxJhU_aPWN58X1zrq0tVF2sXTGr8XOCYIAd2ippjlbEOFtVirqV-#,Inbox (4) - joel.chan.92@gmail.com - Gmail,0
https://xsite.singaporetech.edu.sg/d2l/lp/auth/saml/login,Sign In,0
https://fs.singaporetech.edu.sg/adfs/ls/?SAMLRequest=jdE7a8MwEADgvdD%2fYLRb8iPxQ9iB0C6BdEnaDl3KWT4%2fwJZcnVzy86s0lHYs3HAPDj7uqv3qBn3CjxXJBYfHmhHMk73V73EKgNAVWZnGm65JC1Bl0ZZb1bZFB13Ggle0NBpds4RHLDgQrXjQ5EA734riMox8JM9RLKONTFKebNIkytM3FuyJ0Dq%2f%2b2A0rTPaM9rPUeHL6VizwbmFpBAXGh1yGnUPi7HoUA0c25VTL9pkEtMiwPvFZPpRi6v8eM24n7HgMk%2baarZaLQ3QSFLDjCSdkuf901F6sFyscUaZie3u74Kg%2bubb%2fyzCD57tfqjY5G2RR0lYxEqFG1Ctz7ZZ2OQJbLsoz0ABd6j9aYg3duwHRwso5MrMv%2fRK3BAeVIm%2fv9l9AQ%3d%3d,Sign In,0
https://fs.singaporetech.edu.sg/adfs/ls/?SAMLRequest=jdE7a8MwEADgvdD%2fYLRb8iPxQ9iB0C6BdEnaDl3KWT4%2fwJZcnVzy86s0lHYs3HAPDj7uqv3qBn3CjxXJBYfHmhHMk73V73EKgNAVWZnGm65JC1Bl0ZZb1bZFB13Ggle0NBpds4RHLDgQrXjQ5EA734riMox8JM9RLKONTFKebNIkytM3FuyJ0Dq%2f%2b2A0rTPaM9rPUeHL6VizwbmFpBAXGh1yGnUPi7HoUA0c25VTL9pkEtMiwPvFZPpRi6v8eM24n7HgMk%2baarZaLQ3QSFLDjCSdkuf901F6sFyscUaZie3u74Kg%2bubb%2fyzCD57tfqjY5G2RR0lYxEqFG1Ctz7ZZ2OQJbLsoz0ABd6j9aYg3duwHRwso5MrMv%2fRK3BAeVIm%2fv9l9AQ%3d%3d&client-request-id=0d0e9988-2989-4678-1108-0080030000f1,Working...,0
https://xsite.singaporetech.edu.sg/d2l/lp/auth/login/samlLogin.d2l,Homepage - Singapore Institute of Technology,0
https://xsite.singaporetech.edu.sg/d2l/home,Homepage - Singapore Institute of Technology,0
https://xsite.singaporetech.edu.sg/d2l/home/33850,Homepage - ICT2202-Digital Forensics [2019/20 T1],0
https://www.vmware.com/products/workstation-player.html,VMware Workstation Player | VMware,0
https://www.kali.org/downloads/,Official Kali Linux Downloads,0
http://www.sleuthkit.org/,The Sleuth Kit (TSK) & Autopsy: Open Source Digital Forensics Tools,0
https://www.google.com/search?q=adobe+reader&rlz=1C1SQJL_enSG864SG864&oq=adobe+reader&aqs=chrome..69i57j0l5.7819j0j7&sourceid=chrome&ie=UTF-8,adobe reader - Google Search,0
https://get.adobe.com/reader/,Adobe Acrobat Reader DC Download | Free PDF viewer for Windows Mac OS Android,0
https://www.google.com/search?q=virtualbox&rlz=1C1SQJL_enSG864SG864&oq=virtualbox&aqs=chrome..69i57j0l5.1997j0j4&sourceid=chrome&ie=UTF-8,virtualbox - Google Search,0
https://www.virtualbox.org/wiki/Downloads,Downloads – Oracle VM VirtualBox,0
https://get.adobe.com/reader/download/?installer=Reader_DC_2019.012.20036_English_for_Windows&os=Windows%2010&browser_type=KHTML&browser_dist=Chrome&dualoffer=false&mdualoffer=true&cr=true&stype=7677&d=McAfee_Security_Scan_Plus&d=McAfee_Safe_Connect,Adobe - Install Adobe Acrobat Reader DC,0
https://xsite.singaporetech.edu.sg/d2l/login?sessionExpired=1&target=%2fd2l%2fhome%2f33850,xSiTe - Learning Management System (LMS) of Singapore Institute of Technology,0
https://xsite.singaporetech.edu.sg/d2l/loginh/?sessionExpired=1&target=%2fd2l%2fhome%2f33850,xSiTe - Learning Management System (LMS) of Singapore Institute of Technology,0
https://acrobat.adobe.com/us/en/landing/acrobat-reader-chrome-extension.html,Adobe Acrobat extension for Google Chrome,0
https://helpx.adobe.com/acrobat/kb/acrobat-reader-chrome-extension.html,Adobe Acrobat extension for Google Chrome,0
https://www.google.com/search?q=oracle+vm+extension+pack&rlz=1C1SQJL_enSG864SG864&oq=oracle+vm+exp&aqs=chrome.2.69i57j0l5.4530j0j7&sourceid=chrome&ie=UTF-8,oracle vm extension pack - Google Search,0
https://www.google.com/search?q=if+else+in+bash+script&rlz=1C1SQJL_enSG864SG864&oq=if+else+in+bash+script&aqs=chrome..69i57j0l5.2145j0j7&sourceid=chrome&ie=UTF-8,if else in bash script - Google Search,0
https://tecadmin.net/tutorial/bash-scripting/bash-if-else-statement/,Bash If-else statement - TecAdmin,0
https://www.google.com/search?q=for+loop+if+else+in+bash+script&rlz=1C1SQJL_enSG864SG864&oq=for+loop+if+else+in+bash+script&aqs=chrome..69i57j0l5.5283j0j7&sourceid=chrome&ie=UTF-8,for loop if else in bash script - Google Search,0
https://stackoverflow.com/questions/42960710/bash-script-for-loop-with-if-else-statement,shell - Bash script for loop with if-else statement - Stack Overflow,0
https://www.google.com/search?q=declaring+stirng+in+bash+script&rlz=1C1SQJL_enSG864SG864&oq=declaring+stirng+in+bash+script&aqs=chrome..69i57j0l4.3909j1j7&sourceid=chrome&ie=UTF-8,declaring stirng in bash script - Google Search,0
http://tldp.org/HOWTO/Bash-Prog-Intro-HOWTO-5.html,BASH Programming - Introduction HOW-TO: Variables,0
https://www.google.com/search?q=bash+script+if+something+is+found&rlz=1C1SQJL_enSG864SG864&oq=bash+script+if+something+is+found&aqs=chrome..69i57j33.17636j0j7&sourceid=chrome&ie=UTF-8,bash script if something is found - Google Search,0
https://unix.stackexchange.com/questions/46541/how-can-i-use-bashs-if-test-and-find-commands-together,shell script - How can I use bash's if test and find commands together? - Unix & Linux Stack Exchange,0
https://ryanstutorials.net/bash-scripting-tutorial/bash-if-statements.php,If Statements - Bash Scripting Tutorial,0
https://www.google.com/search?q=bash+script+if+else+that+returns+true&rlz=1C1SQJL_enSG864SG864&oq=bash+script+if+else+that+returns+true&aqs=chrome..69i57j33.5929j0j7&sourceid=chrome&ie=UTF-8,bash script if else that returns true - Google Search,0
https://stackoverflow.com/questions/19670061/bash-if-false-returns-true,conditional operator - Bash if [ false ] ; returns true - Stack Overflow,0
https://stackoverflow.com/questions/2953646/how-to-declare-and-use-boolean-variables-in-shell-script,bash - How to declare and use boolean variables in shell script? - Stack Overflow,0
https://www.google.com/search?q=bash+script+optimizing+search+file+for+string&rlz=1C1SQJL_enSG864SG864&oq=bash+script+optimizing+search&aqs=chrome.1.69i57j33l5.15478j1j7&sourceid=chrome&ie=UTF-8,bash script optimizing search file for string - Google Search,0
https://stackoverflow.com/questions/55164148/best-optimized-way-to-search-lookup-text-in-a-file-in-bash-scripts,command line - Best/optimized way to search/lookup text in a file in BASH scripts - Stack Overflow,0
https://stackoverflow.com/questions/16956810/how-do-i-find-all-files-containing-specific-text-on-linux,How do I find all files containing specific text on Linux? - Stack Overflow,0
https://www.google.com/search?rlz=1C1SQJL_enSG864SG864&ei=jsVtXZGuCqXWz7sPwOWr0AM&q=bash+script+optimizing+finding+specific+string&oq=bash+script+optimizing+finding+specific+string&gs_l=psy-ab.3..33i22i29i30.23784.26662..26856...0.3..1.194.2132.14j9......0....1..gws-wiz.......0i71j33i22i10i29i30j33i160j33i10i21j33i10i160j33i21j33i10.YqnlAlj_9Lg&ved=0ahUKEwiRrdLdw7PkAhUl63MBHcDyCjoQ4dUDCAo&uact=5,bash script optimizing finding specific string - Google Search,0
http://www.tldp.org/LDP/abs/html/abs-guide.html,Advanced Bash-Scripting Guide,0
https://www.google.com/search?rlz=1C1SQJL_enSG864SG864&q=bash+script+optimization+finding+specific+string&spell=1&sa=X&ved=0ahUKEwjAodvpxLPkAhUCmuYKHRDWBFkQBQguKAA&biw=1366&bih=657,bash script optimization finding specific string - Google Search,0
https://unix.stackexchange.com/questions/146342/find-the-exact-string-with-grep,Find the exact string with grep - Unix & Linux Stack Exchange,0
https://www.google.com/search?q=how+to+stop+kali+linux+from+sleeping&rlz=1C1SQJL_enSG864SG864&oq=how+to+stop+kali+linux+from+sleeping&aqs=chrome..69i57j0l2.4744j0j7&sourceid=chrome&ie=UTF-8,how to stop kali linux from sleeping - Google Search,0
https://forums.kali.org/showthread.php?17974-How-to-get-Kali-Linux-to-not-go-to-sleep,How to get Kali Linux to not go to sleep?,0
https://forums.kali.org/showthread.php?18665-How-do-I-disable-sleep-mode-in-Kali,How do I disable sleep mode in Kali?,0
https://www.google.com/search?q=how+to+declare+int+in+kali&rlz=1C1SQJL_enSG864SG864&oq=how+to+declare+int+in+kali&aqs=chrome..69i57j33.5942j0j7&sourceid=chrome&ie=UTF-8,how to declare int in kali - Google Search,0
https://www.google.com/search?rlz=1C1SQJL_enSG864SG864&ei=RPVtXY20IoH2rQHNna3wCg&q=how+to+declare+int+in+bash+script&oq=how+to+declare+int+in+bash+script&gs_l=psy-ab.3..0i22i30l6.4016.5115..5264...0.2..1.195.970.9j2......0....1..gws-wiz.......0i71.JabTnuoGpww&ved=0ahUKEwiN5vWd8bPkAhUBeysKHc1OC64Q4dUDCAo&uact=5,how to declare int in bash script - Google Search,0
https://www.computerhope.com/unix/bash/declare.htm,Bash declare builtin command help and examples,0
https://www.google.com/search?q=how+to+declare+int+in+bash+script&rlz=1C1SQJL_enSG864SG864&oq=how+to+&aqs=chrome.0.69i59l2j69i57j69i59j69i60l2.1570j0j9&sourceid=chrome&ie=UTF-8,how to declare int in bash script - Google Search,0
https://www.google.com/search?rlz=1C1SQJL_enSG864SG864&ei=rPVtXYLgD8mv9QOQtbngBQ&q=how+to+%2B%2B+in+bash+script&oq=how+to+%2B%2B+in+bash+script&gs_l=psy-ab.3...91622.96730..96805...6.2..0.158.1243.26j1......0....1..gws-wiz.....10..0i71j0i67j0i131j0j0i10j35i39j0i22i30.CBxS3fTUQ08&ved=0ahUKEwiC5q7P8bPkAhXJV30KHZBaDlwQ4dUDCAo&uact=5,how to ++ in bash script - Google Search,0
https://askubuntu.com/questions/385528/how-to-increment-a-variable-in-bash,How to increment a variable in bash? - Ask Ubuntu,0
https://askubuntu.com/questions/823639/adding-1-to-a-variable-doesnt-work-as-expected-bash-arithmetic,Adding 1 to a variable doesn't work as expected (Bash arithmetic) - Ask Ubuntu,0
https://unix.stackexchange.com/questions/229049/how-to-increment-local-variable-in-bash,How to increment local variable in Bash? - Unix & Linux Stack Exchange,0
https://stackoverflow.com/questions/20681210/incrementing-a-variable-inside-a-bash-loop,shell - Incrementing a variable inside a Bash loop - Stack Overflow,0
https://www.google.com/search?q=bash+script+tutorial&rlz=1C1SQJL_enSG864SG864&oq=bash+script+tutorial&aqs=chrome..69i57j0l3j69i60l2.5270j0j4&sourceid=chrome&ie=UTF-8,bash script tutorial - Google Search,0
https://ryanstutorials.net/bash-scripting-tutorial/,Bash Scripting Tutorial - Ryans Tutorials,0
